#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:true_alignment_10_evidence" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:true_alignment_10_evidence" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:true_alignment_10_evidence" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.true_alignment_10_evidence" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:true_alignment_10_evidence" name="distribution" x="@birthRate.t:true_alignment_10_evidence">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="kappa1Prior.s:true_alignment_10_evidence" name="distribution">
#            <parameter id="kappa1.s:true_alignment_10_evidence" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:true_alignment_10_evidence" name="distribution">
#            <parameter id="kappa2.s:true_alignment_10_evidence" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@true_alignment_10_evidence" id="treeLikelihood.true_alignment_10_evidence" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:true_alignment_10_evidence">
#            <siteModel id="SiteModel.s:true_alignment_10_evidence" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:true_alignment_10_evidence" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:true_alignment_10_evidence" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:true_alignment_10_evidence" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:true_alignment_10_evidence" kappa1="@kappa1.s:true_alignment_10_evidence" kappa2="@kappa2.s:true_alignment_10_evidence" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:true_alignment_10_evidence" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:true_alignment_10_evidence" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:true_alignment_10_evidence" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:true_alignment_10_evidence" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	YuleModel	birthRate
0	-20849.460551151275	-20830.82986324848	-20849.460551151275	18.63068790279542	-20849.460551151275	0.014295198294168355	1.4605085600954453	3.9766409815862573	0.23263916867401405	0.2598378841838034	0.2544796739866691	0.2530432731555135	22.843879424765248	172.20471163966351
1	-20110.12726060393	-20088.518280852786	-20110.12726060393	21.608979751143664	-20110.12726060393	0.007915156428413167	1.2684926732947366	1.5205147173968896	0.24055014071616987	0.25496647740778516	0.2587418818812527	0.2457414999947923	24.84391281129574	183.61814715255727
2	-19983.05765503302	-19962.991747013166	-19983.05765503302	20.065908019851584	-19983.05765503302	0.011036715786913233	1.2340206044832818	2.530350886884219	0.23761340241323226	0.25176849022861175	0.253606398852246	0.25701170850591	23.689921878909992	99.87923584160188
3	-19420.034492201426	-19400.692778791807	-19420.034492201426	19.341713409620084	-19420.034492201426	0.004998339692281137	3.7098557138610726	2.6713823067068128	0.24892665572865194	0.25176849022861175	0.2395370153436421	0.2597678386990942	23.950512870504987	573.9065513802186
4	-15168.997245633724	-15168.411592302102	-15168.997245633724	0.5856533316217929	-15168.997245633724	0.2609156575155936	4.074960082546831	5.7882814285064	0.26323522073727224	0.24052917708340102	0.2509769966653731	0.24525860551395368	6.2657777499096	10.184437319431055
5	-14586.57635619278	-14585.604238452359	-14586.57635619278	0.9721177404200954	-14586.57635619278	0.15482063981888125	9.936932600550271	4.599755879522695	0.2546587402869976	0.23133971031488287	0.2592856285485924	0.25471592084952716	7.704772384947246	8.247137977768746
6	-12635.898347133181	-12642.14548284913	-12635.898347133181	-6.247135715947925	-12635.898347133181	0.44906255072753615	9.43825982497503	5.456246641556921	0.2567533744815743	0.23242537046865325	0.2603694681062944	0.250451786943478	0.6297395872695564	7.523050159922049
7	-11589.889656653557	-11595.330227303775	-11589.889656653557	-5.440570650218408	-11589.889656653557	0.336635272624931	4.364639480897072	11.016361549858434	0.24746934851602403	0.24511539107375227	0.2647411903249131	0.2426740700853106	1.4149122185355325	3.0399068904250544
8	-11226.996022847308	-11234.03016348294	-11226.996022847308	-7.034140635630829	-11226.996022847308	0.4566816739768944	6.971645435304198	6.975685993316059	0.2524372073519652	0.2495313934660578	0.2584296108799795	0.2396017883019975	-0.2976115177453291	6.719985458449741
9	-9638.070810369394	-9651.858835362189	-9638.070810369394	-13.788024992794682	-9638.070810369394	2.5321518149035254	4.440159914743342	1.9373553893393316	0.245258494180087	0.2418954726772278	0.2736512747425223	0.23919475840016285	-9.238093436909336	0.7753989509159778
10	-9339.796920401393	-9353.476000584196	-9339.796920401393	-13.679080182803437	-9339.796920401393	1.952967239246975	5.455927831379477	3.6921581287120064	0.25152012884957037	0.243878881558904	0.2718864953645523	0.2327144942269732	-8.206671004207443	1.2868129871834133
11	-9204.69876056449	-9225.968342328986	-9204.69876056449	-21.26958176449562	-9204.69876056449	10.68054600323697	2.3876545096327217	5.760092241207449	0.23515791823860202	0.24086313577969737	0.27060429971052524	0.25337464627117523	-16.178312520294156	0.22224921970614994
12	-9122.491159245208	-9130.260280098417	-9122.491159245208	-7.7691208532094	-9122.491159245208	0.6509908476690932	1.060197139914382	4.700297823525923	0.2211131533539742	0.2518987013930917	0.25861846245472025	0.2683696827982136	-3.4992275147076017	2.8161954086536505
13	-9110.876248488348	-9120.117418568048	-9110.876248488348	-9.241170079699922	-9110.876248488348	0.887421573585223	0.6167413926334067	2.229181857973372	0.20326983622666311	0.2557990126608188	0.2669948123256749	0.273936338786843	-5.922022683935481	2.8255268231675115
14	-9061.685418064566	-9077.389324960192	-9061.685418064566	-15.703906895626071	-9061.685418064566	4.010209248192722	0.554686122141059	1.2291529991883339	0.22694801761796699	0.2672000101031714	0.24335361390181928	0.26249835837704205	-12.792862425930139	0.3648327108002612
15	-9029.085501360209	-9039.194228868282	-9029.085501360209	-10.108727508074054	-9029.085501360209	1.394908593572032	1.502054169078723	1.0848707390142085	0.22959457588774107	0.25848835142193216	0.2552222323627168	0.2566948403276097	-6.953689504791613	0.6388381743668817
16	-8909.496207727989	-8920.952988256835	-8909.496207727989	-11.456780528845528	-8909.496207727989	1.7646992857493466	4.551181894587403	0.5100752881097476	0.22959457588774107	0.26080885889415634	0.25345375348566057	0.25614281173244174	-7.349558594779805	1.0571158177731015
17	-8865.213775748	-8871.231168701293	-8865.213775748	-6.017392953293667	-8865.213775748	0.695953276574472	2.393565301357889	0.8602595772851205	0.23797334857533814	0.2530272796059974	0.250420824766227	0.2585785470524371	-2.582203405405061	1.9895361951576989
18	-8852.108997071782	-8861.89396816436	-8852.108997071782	-9.784971092578463	-8852.108997071782	1.0248080827167707	2.393565301357889	2.0207867356883655	0.23839929829432638	0.25903974542552155	0.26391937341961325	0.2386415828605385	-5.891222747900467	2.761557597562312
19	-8803.953726540358	-8816.292416002987	-8803.953726540358	-12.338689462628707	-8803.953726540358	2.8136866134030463	2.6731750729317008	0.5150183091570173	0.23367392153169356	0.2543768845334598	0.2690249363155484	0.24292425761929787	-8.849151027559172	0.6694509368819023
20	-8792.827517310418	-8810.107164243338	-8792.827517310418	-17.27964693291974	-8792.827517310418	4.099581086612888	6.172535054784146	0.7162693584243637	0.23853558534917554	0.24747979479483043	0.27106494754807453	0.24291967230791917	-12.724645639715737	0.5596673832240207
21	-8786.036247094937	-8795.944308015462	-8786.036247094937	-9.908060920524456	-8786.036247094937	1.2281552404004683	3.7791546086383367	0.5407493484391529	0.21900168215019608	0.2581259359115673	0.26782231841765325	0.2550500635205832	-6.0400285911424705	1.6261589804703414
22	-8754.817305670731	-8767.905884106694	-8754.817305670731	-13.088578435963333	-8754.817305670731	3.078575005306015	4.267683654034372	0.3547786054383409	0.2143183960804717	0.26344563423221196	0.27145606027216956	0.2507799094151466	-8.99766024538966	0.5357388873305393
23	-8731.549466614944	-8741.021063976055	-8731.549466614944	-9.471597361111316	-8731.549466614944	1.5317925262225316	3.5795428605586954	0.9153041173256171	0.21570782047269635	0.272959732285494	0.26808964945537983	0.2432427977864298	-5.59731004355001	1.0265350764812364
24	-8666.602602732588	-8674.733742096676	-8666.602602732588	-8.131139364088254	-8666.602602732588	1.2047634915857448	1.1732786471757721	0.7181527310839889	0.22740522595884674	0.2581650914921686	0.28318360042353025	0.23124608212545425	-5.225385991242447	1.5362024144755908
25	-8592.725482610542	-8599.262348546283	-8592.725482610542	-6.536865935741765	-8592.725482610542	0.8901384498964562	0.4017197652400094	0.4241959256192757	0.23446234850362865	0.2601952329432557	0.28985055117402986	0.2154918673790856	-3.748254267800552	1.4580263972032665
26	-8584.935560316359	-8592.100591373739	-8584.935560316359	-7.165031057380119	-8584.935560316359	0.854942902809257	1.3643351220216806	1.1200226528296864	0.23309816648714723	0.2749372200083144	0.2824582435221761	0.2095063699823621	-4.053225210213074	2.0584316303025183
27	-8544.033445985922	-8551.205620585824	-8544.033445985922	-7.172174599901656	-8544.033445985922	0.8790805514281812	1.4042469512684346	1.2059800062757757	0.23634620996849529	0.27203520085190713	0.287823472401192	0.2037951167784054	-4.0102560456971075	1.5386266132320678
28	-8542.85406994075	-8550.977450971817	-8542.85406994075	-8.123381031067982	-8542.85406994075	1.133692870209051	0.9266123863668854	1.4501164970144205	0.22793962560091957	0.25336521271728835	0.30881499247281596	0.20988016920897593	-5.046807064732812	1.5692813815151658
29	-8538.735522652942	-8545.722820066701	-8538.735522652942	-6.9872974137592845	-8538.735522652942	0.9845194823265683	0.8171374603685465	1.4501164970144205	0.23709206139802788	0.2448111623019073	0.2942850032182932	0.22381177308177136	-3.9447940125637513	1.5910614012288886
30	-8528.184171872575	-8535.241769977743	-8528.184171872575	-7.057598105168175	-8528.184171872575	0.8709599194450438	1.1828296247119725	1.259618922201452	0.26303266812151904	0.22904683276586882	0.2942850032182932	0.21363549589431868	-3.9638258860986655	2.087610698688663
31	-8514.469700977746	-8521.949128977218	-8514.469700977746	-7.479427999471292	-8514.469700977746	0.9408103307861967	0.9108520686238245	1.6123297694479228	0.2596715541876088	0.22904683276586882	0.29770136144195164	0.2135802516045705	-4.34110677086896	1.4199657855247465
