Sample	posterior	ESS(posterior)	likelihood	prior
0	-7682.212760101299	N	-7669.760236271358	-12.452523829941558
1000	-4467.037863312295	2.0	-4465.9704489214655	-1.0674143908292288
2000	-4462.187808464012	3.0	-4462.11640104532	-0.07140741869184541
3000	-4462.926555087629	4.0	-4462.79499599696	-0.1315590906690458
4000	-4461.890134986103	5.0	-4461.773109159043	-0.11702582705904074
5000	-4465.662273946194	6.0	-4464.539415511868	-1.1228584343254457
6000	-4464.175819603458	7.0	-4464.085602417006	-0.09021718645177756
7000	-4462.325109196786	8.0	-4462.995787119572	0.6706779227862177
8000	-4462.447085901373	9.0	-4462.7885134244525	0.3414275230798718
9000	-4461.672845562582	9.0	-4461.699435775826	0.026590213244176653
10000	-4462.055564834893	10.0	-4461.858577215769	-0.1969876191235076
11000	-4461.057000739222	9.7	-4461.366858329806	0.30985759058378903
12000	-4461.5537492771255	7.5	-4461.619111440924	0.06536216379813853
13000	-4462.100179705655	7.0	-4461.869488649203	-0.23069105645241983
14000	-4464.699997769207	11.1	-4464.441817132175	-0.2581806370317956
15000	-4460.061136901505	10.0	-4461.000923632767	0.9397867312616232
16000	-4461.278458465281	9.7	-4462.1915106046845	0.9130521394033828
17000	-4462.051671179146	9.5	-4461.618665989376	-0.4330051897704914
18000	-4462.353247778451	9.9	-4461.54269414414	-0.810553634310645
19000	-4461.538301190718	13.9	-4461.063678330705	-0.4746228600126159
20000	-4461.633598657531	13.6	-4461.537800485179	-0.09579817235196808
21000	-4463.86181138191	16.7	-4463.496409659712	-0.36540172219828104
22000	-4463.346077528729	17.7	-4463.327577911457	-0.01849961727240146
23000	-4462.721947423156	18.3	-4461.798889328553	-0.9230580946034408
24000	-4461.471839357198	21.5	-4461.256819326655	-0.21502003054349883
25000	-4461.958703634894	22.3	-4460.87984544246	-1.0788581924340388
26000	-4461.520141579237	21.9	-4461.292809729795	-0.22733184944143492
27000	-4464.649538856614	26.0	-4464.539384433304	-0.11015442330934277
28000	-4463.593819996425	25.6	-4462.041366083386	-1.5524539130393782
29000	-4461.10018754071	27.0	-4461.784773682843	0.6845861421322212
30000	-4465.491876993156	28.0	-4464.327777694758	-1.1640992983983607
31000	-4461.083375858874	29.0	-4461.234731433329	0.1513555744551205
32000	-4461.592220904916	30.0	-4461.544393105873	-0.047827799043673735
33000	-4462.0489955060575	31.0	-4462.1902170882995	0.14122158224156378
34000	-4462.2961880266175	32.0	-4461.555676199377	-0.7405118272404985
35000	-4464.99018971107	33.0	-4463.104823798516	-1.88536591255444
36000	-4462.10916604156	34.0	-4460.776184445695	-1.3329815958643598
37000	-4464.948639693203	35.0	-4464.8913463853305	-0.057293307872518184
38000	-4463.909433938246	36.0	-4462.577613304253	-1.3318206339940248
39000	-4461.7351772827515	36.0	-4461.796139183809	0.06096190105717003
40000	-4463.30515058243	37.0	-4463.340449010527	0.035298428096991685
41000	-4464.416005049243	38.0	-4464.123899194069	-0.29210585517405896
42000	-4462.455471719141	39.0	-4462.390240445066	-0.06523127407480889
43000	-4464.006224228806	40.0	-4462.907858801862	-1.0983654269442615
44000	-4461.775051458391	41.0	-4462.161637519544	0.3865860611520744
45000	-4463.266544944306	42.0	-4462.613756316213	-0.6527886280928461
46000	-4461.092769117285	43.0	-4460.979831045628	-0.11293807165647163
47000	-4464.304215114731	44.0	-4463.617995958928	-0.6862191558027595
48000	-4462.845301529791	45.0	-4463.123321628108	0.2780200983170976
49000	-4465.028687125761	42.0	-4463.693724861886	-1.3349622638753647
50000	-4462.77729791652	42.9	-4461.307781041267	-1.4695168752533112
51000	-4461.642041252288	46.7	-4461.505064528251	-0.13697672403742667
52000	-4465.276037936575	48.0	-4463.050451353736	-2.225586582838833
53000	-4465.616737364102	26.7	-4465.45738412882	-0.15935323528190093
54000	-4461.140259302956	50.0	-4461.362950069945	0.22269076698921797
55000	-4468.841694395232	24.5	-4467.64182421928	-1.1998701759516068
56000	-4465.3121351322825	21.5	-4462.901149420593	-2.4109857116892224
57000	-4461.4670258220995	53.0	-4461.566307348466	0.09928152636589438
58000	-4462.258906905896	54.0	-4462.100662995416	-0.1582439104797384
59000	-4465.129112873557	54.0	-4464.183946084539	-0.945166789017712
60000	-4465.971734556785	55.0	-4465.12015607877	-0.851578478014849
61000	-4465.402250786223	16.9	-4464.04103384427	-1.3612169419531397
62000	-4463.103304509802	17.2	-4463.0643603001645	-0.0389442096373811
63000	-4462.208672299033	18.4	-4461.904976348682	-0.30369595035177177
64000	-4463.319463892079	18.6	-4463.352698986515	0.033235094436566026
65000	-4467.2682988656	13.0	-4463.723048592044	-3.5452502735564413
66000	-4463.406049258571	13.0	-4462.8421586077775	-0.5638906507937769
67000	-4465.356985552446	12.0	-4464.983878233327	-0.3731073191179668
68000	-4462.456181071136	12.6	-4462.566492466646	0.11031139551047398
69000	-4461.419254961888	13.2	-4461.214595108432	-0.20465985345576243
70000	-4461.304721872039	15.0	-4461.589185138539	0.28446326649934495
71000	-4462.440604450302	16.5	-4462.620306891557	0.1797024412556123
72000	-4463.310838715836	16.7	-4462.830600918053	-0.48023779778280984
73000	-4460.173905043647	18.8	-4460.345527157316	0.17162211366815588
74000	-4465.927617976102	18.7	-4465.3852832491375	-0.5423347269644776
75000	-4462.943081299544	19.0	-4463.413624971108	0.4705436715643062
76000	-4461.946437605647	19.8	-4462.5502856665025	0.6038480608554074
77000	-4465.420191183908	18.7	-4463.618114876599	-1.8020763073095216
78000	-4461.533623216583	20.7	-4461.770050969136	0.23642775255337845
79000	-4463.152390146163	21.5	-4463.791707453232	0.6393173070692155
80000	-4461.753932727015	22.0	-4460.9436709592865	-0.8102617677286386
81000	-4463.870875010754	22.5	-4463.571267781147	-0.29960722960756403
82000	-4461.070516968633	22.5	-4461.64570088889	0.5751839202578237
83000	-4461.737756935441	22.3	-4461.5494876663815	-0.1882692690597061
84000	-4460.975608342575	21.7	-4461.446593943524	0.4709856009493334
85000	-4462.7832296645765	21.9	-4462.2922068195185	-0.49102284505774474
86000	-4467.166023699926	25.7	-4463.416356962852	-3.749666737074004
87000	-4468.565667137911	29.8	-4463.850354472259	-4.715312665651883
88000	-4460.995976375819	31.4	-4461.608459035775	0.6124826599564143
89000	-4460.903056649056	81.0	-4461.349044371021	0.44598772196443814
90000	-4461.653370800639	79.7	-4462.74726144513	1.093890644491056
91000	-4466.241203610942	83.0	-4465.136117581057	-1.10508602988429
92000	-4461.632292475096	84.0	-4460.931378105591	-0.7009143695050468
93000	-4469.2072098295885	84.6	-4469.851178571783	0.6439687421939633
94000	-4461.716895818078	86.0	-4461.9985171001435	0.2816212820656143
95000	-4461.681788528622	87.0	-4461.783435241839	0.10164671321686702
96000	-4468.406358372567	88.0	-4466.644303790968	-1.7620545815997959
97000	-4464.961675729531	89.0	-4464.16575543746	-0.7959202920711728
98000	-4461.397393193738	90.0	-4460.947736258718	-0.4496569350204531
99000	-4464.414291587895	90.0	-4464.566703627161	0.15241203926588387
100000	-4468.650069559819	91.0	-4466.636842693798	-2.0132268660211188
