Sample	posterior	ESS(posterior)	likelihood	prior
0	-7537.980825982877	N	-7528.491516439457	-9.489309543420129
1000	-6366.9285328727865	2.0	-6363.030012910008	-3.8985199627783294
2000	-6363.53510767506	3.0	-6361.108697493774	-2.426410181285632
3000	-6363.75847607115	4.0	-6361.078331033549	-2.6801450376004676
4000	-6366.530619115446	5.0	-6363.559168363357	-2.971450752089242
5000	-6365.9609964632145	6.0	-6363.021468072691	-2.9395283905236926
6000	-6367.2666606718185	7.0	-6364.353205320904	-2.913455350914662
7000	-6369.322904206133	8.0	-6366.264259904699	-3.0586443014336417
8000	-6366.338561423494	9.0	-6362.896592316362	-3.44196910713179
9000	-6364.643170985759	9.0	-6361.129032409182	-3.5141385765767876
10000	-6365.463409791305	10.0	-6362.196125563102	-3.2672842282025405
11000	-6366.243258680423	11.0	-6362.790108928091	-3.453149752331895
12000	-6364.213576334567	12.0	-6361.423517597572	-2.7900587369951895
13000	-6366.224739321435	13.0	-6360.790297447378	-5.43444187405702
14000	-6366.047042404616	14.0	-6362.9643619844255	-3.082680420190553
15000	-6365.755597250794	15.0	-6362.891097323545	-2.864499927249191
16000	-6366.668496952247	16.0	-6364.37517383469	-2.2933231175565343
17000	-6365.78979852735	17.0	-6363.3010589392425	-2.488739588108104
18000	-6369.205837800148	16.8	-6366.030530238955	-3.175307561193007
19000	-6370.9785146747045	11.2	-6368.3509988743535	-2.6275158003510084
20000	-6364.965645900966	15.1	-6361.896347205458	-3.069298695507589
21000	-6366.70235774671	15.3	-6363.60327674724	-3.0990809994703974
22000	-6366.546629022068	16.2	-6363.787319924871	-2.7593090971976233
23000	-6368.224740931968	17.0	-6364.231990878105	-3.9927500538636633
24000	-6365.120607779106	18.8	-6362.245918651343	-2.8746891277627666
25000	-6364.097766467888	20.2	-6361.513890140698	-2.5838763271892122
26000	-6364.518422632661	18.5	-6361.806486100326	-2.71193653233488
27000	-6368.779431509845	24.7	-6363.753399535598	-5.0260319742471005
28000	-6365.446701860946	25.9	-6361.815784660884	-3.6309172000618317
29000	-6364.739064492005	27.0	-6361.349833003202	-3.3892314888035555
30000	-6367.277440767753	28.0	-6363.823546545348	-3.453894222405152
31000	-6366.681298239234	29.0	-6363.9997264237	-2.681571815534262
32000	-6364.880240831551	30.0	-6362.0769792852325	-2.8032615463187316
33000	-6366.178471922748	31.0	-6363.554675349977	-2.6237965727716266
34000	-6371.1861997539945	32.0	-6366.6238420771115	-4.562357676882752
35000	-6364.735146149475	33.0	-6362.408919590264	-2.326226559210853
36000	-6364.27084191238	34.0	-6361.14769989945	-3.123142012929754
37000	-6368.679890325942	35.0	-6364.802912023952	-3.8769783019903756
38000	-6365.579326773054	36.0	-6363.207438083194	-2.3718886898601292
39000	-6364.997602757031	36.0	-6362.2822261605725	-2.715376596458451
40000	-6366.333968216122	37.0	-6363.8302252984795	-2.5037429176424766
41000	-6365.467499618582	38.0	-6362.212401950118	-3.2550976684642303
42000	-6363.703929324219	39.0	-6360.886223246919	-2.817706077299423
43000	-6366.144474396592	40.0	-6362.900774017681	-3.243700378911309
44000	-6367.998702993105	41.0	-6364.379466435431	-3.6192365576743244
45000	-6365.956189049091	42.0	-6363.371744585416	-2.5844444636750086
46000	-6366.632875023026	43.0	-6363.36380803199	-3.2690669910364782
47000	-6365.832316331848	44.0	-6361.916671234602	-3.9156450972458696
48000	-6365.35073244779	45.0	-6360.986640266944	-4.364092180845497
49000	-6364.874100823383	45.0	-6362.5310564797755	-2.3430443436073336
50000	-6366.5591352868305	46.0	-6363.967112954671	-2.5920223321593197
51000	-6365.527333353552	47.0	-6363.180731547959	-2.346601805592946
52000	-6367.561228041781	48.0	-6363.221338003749	-4.339890038031558
