"","x"
"1",0.00655463428924361
"2",0.00557692468082729
"3",0.00717716973904908
"4",0.00352193657552019
"5",0.00964563021294126
"6",0.00539439153537001
"7",0.0071197476120475
"8",0.00443372248043692
"9",0.00337864969601385
"10",0.0127110980792088
"11",0.00599689797878074
"12",0.0122478433527779
"13",0.00560622826888659
"14",0.00541630516838432
"15",0.016471557855944
"16",0.0077114625212439
"17",0.0159129663316845
"18",0.0118745537637902
"19",0.00605472270987689
"20",0.00597912086862242
"21",0.00365243047199036
"22",0.0171727619640984
"23",0.00841342756564106
"24",0.0056725312852543
"25",0.0151204266775026
"26",0.00999712033332652
"27",0.0131654805550798
"28",0.00845618297430069
"29",0.00489300313607077
"30",0.00491529878566939
"31",0.0129990769728176
"32",0.00663359482935938
"33",0.0046925288055963
"34",0.00508695584227431
"35",0.0139356342012532
"36",0.0087838873653967
"37",0.00936985164288442
"38",0.00740665044761274
"39",0.00562707588545547
"40",0.0114696225807044
"41",0.0070542666122718
"42",0.00753649303237711
"43",0.0101078267441601
"44",0.0128121211920987
"45",0.0113786239091781
"46",0.00431233223786504
"47",0.00494536180005702
"48",0.000975537942158026
"49",0.00817265624341529
"50",0.00737062512546623
"51",0.00904924857569726
"52",0.00927926110502514
"53",0.00365144051086219
"54",0.00886581049606496
"55",0.0116135982704012
"56",0.00767132397354699
"57",0.00721507641564743
"58",0.00273223419961858
"59",0.00254688686775537
"60",0.00266383370471925
"61",0.00582469549816796
"62",0.00430622413777437
"63",0.010456565630092
"64",0.00301795823584607
"65",0.00612347443966373
"66",0.00700395595267948
"67",0.00532626406484262
"68",0.00994635320735545
"69",0.0140081999193796
"70",0.0106889569842982
"71",0.00807322381553508
"72",0.0157950771678084
"73",0.00591315608955075
"74",0.0127317633983807
"75",0.0052743192502551
"76",0.0108322160392711
"77",0.00604185310861214
"78",0.00412070501551017
"79",0.0122070610039113
"80",0.0190178722088288
"81",0.0167905783814259
"82",0.0131181799920774
"83",0.00926227353273225
"84",0.028941646405157
"85",0.00546024456397541
"86",0.00189080991446696
"87",0.00353338292454545
"88",0.0128743239934313
"89",0.00543413822267378
"90",0.00428948449122779
"91",0.0142982574402917
"92",0.0270051824933424
"93",0.00893659380897375
"94",0.00896440000460686
"95",0.0140726644228833
"96",0.00380749230101775
"97",0.00370563514357554
"98",0.00702933605617841
"99",0.00510120326178692
"100",0.00271142193238261
"101",0.00489194767659566
"102",0.0118499438753501
"103",0.0077981817358464
"104",0.00918352489747583
"105",0.0136440368916266
"106",0.0113303909275301
"107",0.012865119117572
"108",0.016473617446286
"109",0.00769615123222944
"110",0.00827640254656039
"111",0.00608282798295562
"112",0.00908676021878234
"113",0.00533032446888793
"114",0.0120838531674336
"115",0.00891046014747347
"116",0.00658645079385569
"117",0.00678011923097836
"118",0.00538444011900222
"119",0.0114570614005025
"120",0.00759771475957192
"121",0.00512945028103865
"122",0.0091978116964417
"123",0.0190479637731808
"124",0.00182069628084808
"125",0.0114518570204706
"126",0.0121193939421741
"127",0.00819386046867017
"128",0.0204040242649454
"129",0.0179003795492709
"130",0.019240618279106
"131",0.0101235945907475
"132",0.0119515942949701
"133",0.00545932389665456
"134",0.0106613993230253
"135",0.00520485110629397
"136",0.0030046542356361
"137",0.00603087432143068
"138",0.00590499248601578
"139",0.00364025951136184
"140",0.00887241073667777
"141",0.00639089249191669
"142",0.017044743394131
"143",0.0205940232702615
"144",0.019733909583342
"145",0.0112825162172043
"146",0.00574564745346654
"147",0.00646601574262803
"148",0.00593777815933747
"149",0.01845032680905
"150",0.0129663844431108
"151",0.00413464540499322
"152",0.00503947536941259
"153",0.0143387770491986
"154",0.00730849822159916
"155",0.00377710396011421
"156",0.00407103357469385
"157",0.0168385624413215
"158",0.00789118344887163
"159",0.0114634165102663
"160",0.0173990587546664
"161",0.00534351069093986
"162",0.00463371920361596
"163",0.00596223729818505
"164",0.0208991765113056
"165",0.00885285152160657
"166",0.0131398429412335
"167",0.00836310706199741
"168",0.00289675290505624
"169",0.00396397910335535
"170",0.0126016147707927
"171",0.00565321834961315
"172",0.00402715796353779
"173",0.00445271428655038
"174",0.00372663911472965
"175",0.00875103455050905
"176",0.0103660875422521
"177",0.00814665214793692
"178",0.010197463901316
"179",0.00330027436143308
"180",0.00602660268704099
"181",0.00991304219106833
"182",0.0101264685778696
"183",0.00570420656497941
"184",0.00873331440844348
"185",0.0186836728115238
"186",0.00425406203478392
"187",0.00435662563384085
"188",0.00358455623309824
"189",0.00653987929877412
"190",0.00301417335139009
"191",0.00635342919512645
"192",0.0100855479639701
"193",0.0108331290775489
"194",0.0068411719015184
"195",0.017131982263998
"196",0.00917951899305305
"197",0.00869891359933961
"198",0.0037906885521945
"199",0.00656109641265029
"200",0.00822301669044551
"201",0.00710367443481386
"202",0.00680753650398569
"203",0.0149547016076182
"204",0.00645467024679564
"205",0.0137264849085818
"206",0.00327338660376386
"207",0.010383522343664
"208",0.0120138008193183
"209",0.0161316834210348
"210",0.00453347573259694
"211",0.00627327814216796
"212",0.0142209581954236
"213",0.00189849596507256
"214",0.00455257582289936
"215",0.00525936904588248
"216",0.00723673465012727
"217",0.0033630617770529
"218",0.0115207744667421
"219",0.00828973888667217
"220",0.0138358960465759
"221",0.0026643871659647
"222",0.0110794814115133
"223",0.00703432628706835
"224",0.0162652102718565
"225",0.0092156305601435
"226",0.0181697884765692
"227",0.00461113441145111
"228",0.00580322261854197
"229",0.0113052363996078
"230",0.0129548005244811
"231",0.0159469740489764
"232",0.00764990658858378
"233",0.0102328824241993
"234",0.00626314619665317
"235",0.00852827291984082
"236",0.0120564510515336
"237",0.00653612024240835
"238",0.00254831582763965
"239",0.0120854294108187
"240",0.00399820889859555
"241",0.00900431340999573
"242",0.00675162549094429
"243",0.0083527303463514
"244",0.0138236033251229
"245",0.00285000327247932
"246",0.00426628931413925
"247",0.00694834810651527
"248",0.00382842573373682
"249",0.00364735001542812
"250",0.0163055129747167
"251",0.0164366814952406
"252",0.0127890961092312
"253",0.00730053272718763
"254",0.00512855789531922
"255",0.00896036752492011
"256",0.00282136849628598
"257",0.0233686691652969
"258",0.0163212780807465
"259",0.00996831884212875
"260",0.00168672602970597
"261",0.00420470878045992
"262",0.00678632444661207
"263",0.0177427680210497
"264",0.012608346731853
"265",0.00821580750276735
"266",0.0166434292049363
"267",0.00665427137803269
"268",0.00267169866338229
"269",0.0122039772539771
"270",0.0153864339798141
"271",0.00831739737333542
"272",0.0131964871955441
"273",0.0023645937620542
"274",0.00593379883250837
"275",0.00941515763055517
"276",0.00315087638706709
"277",0.00222084670607157
"278",0.0125554548150753
"279",0.0065564793197106
"280",0.00909454308953069
"281",0.00480474180837433
"282",0.00504350043114395
"283",0.00594265658528655
"284",0.00363179562520279
"285",0.0100825755451085
"286",0.0118623057732966
"287",0.00491508824743323
"288",0.0132630870496707
"289",0.0194080418807341
"290",0.00526286464397161
"291",0.00385446891176213
"292",0.00694187670595744
"293",0.0109996130582012
"294",0.00758173216413346
"295",0.0114929995686816
"296",0.00632592034773632
"297",0.00946718493416123
"298",0.0112042988587214
"299",0.00654760732686223
"300",0.00366714844947876
"301",0.00526682211294247
"302",0.0136773074843947
"303",0.00398839074427624
"304",0.00620833906338007
"305",0.00730599416985752
"306",0.00453179689605656
"307",0.00634300645655848
"308",0.00145527447835803
"309",0.00707349530668829
"310",0.00617970661539713
"311",0.00700779692705994
"312",0.00696146763139479
"313",0.00449001564665828
"314",0.00972959800965615
"315",0.0103292429899831
"316",0.00554614528821845
"317",0.00848049017575538
"318",0.00808243261194858
"319",0.0119968460857291
"320",0.0102485580125906
"321",0.00156445945380547
"322",0.00879379300213329
"323",0.0113225107917003
"324",0.00882303359978577
"325",0.00169841347658978
"326",0.00468066608741489
"327",0.00430487517697716
"328",0.00545218681607251
"329",0.00707744814873163
"330",0.00638314909150996
"331",0.00717325597466414
"332",0.00561102522835518
"333",0.0078645044093064
"334",0.00374335920360908
"335",0.00492710174557028
"336",0.00898697455248358
"337",0.0151174996057428
"338",0.0147080678100509
"339",0.0120784337729972
"340",0.00565482845890101
"341",0.0134161520511305
"342",0.0077274423739993
"343",0.0117015611016391
"344",0.00744026781279914
"345",0.00681550667023945
"346",0.0135027085131445
"347",0.00401892184562175
"348",0.00736612083034181
"349",0.00324972272627126
"350",0.00481953683571283
"351",0.0104492126851229
"352",0.00582271841825819
"353",0.0124416074614585
"354",0.00575927664836593
"355",0.00618020241452359
"356",0.00467520071796287
"357",0.0154643803883481
"358",0.0019217853187411
"359",0.0109946168303309
"360",0.0118526488916339
"361",0.00252470758743591
"362",0.0143943445334116
"363",0.00816528937803718
"364",0.00399011020527649
"365",0.0115083433841517
"366",0.00389572818036523
"367",0.0148194804789524
"368",0.00661143887471253
"369",0.00807125041846842
"370",0.002803797134156
"371",0.00644188707239451
"372",0.00505411927113149
"373",0.00813516759374474
"374",0.00652951144438274
"375",0.00383018144021957
"376",0.00284089756917655
"377",0.0111303891606909
"378",0.0172447550440336
"379",0.0194143079057063
"380",0.00883767097590908
"381",0.0113320495788035
"382",0.0203475398680459
"383",0.00656034392692458
"384",0.00939204147390425
"385",0.00265631809075408
"386",0.00568056974278073
"387",0.0209137316179572
"388",0.00169344828105104
"389",0.0116652284824139
"390",0.00713937583520126
"391",0.00945592239673273
"392",0.0104594421287318
"393",0.00528699205004631
"394",0.00199822674496764
"395",0.0120708025593201
"396",0.0113529817385812
"397",0.00623587706037694
"398",0.00422491939649183
"399",0.00999136481978524
"400",0.01486264429933
"401",0.0078868566465116
"402",0.00874954732545767
"403",0.00704046915756977
"404",0.00498622222939556
"405",0.00407198360045576
"406",0.0198770220152663
"407",0.0174046489295462
"408",0.00626696990676088
"409",0.00460892791615567
"410",0.0213453216997194
"411",0.015308758479863
"412",0.0120001195676649
"413",0.00789785543001859
"414",0.00333404472563822
"415",0.00479308534573795
"416",0.0166887726394737
"417",0.00730168654538701
"418",0.00366449033456406
"419",0.00489241536023925
"420",0.00589883107629409
"421",0.00588189157280126
"422",0.00997876329579104
"423",0.0117589856352947
"424",0.00671794375906308
"425",0.0149749454783708
"426",0.00707257716628
"427",0.0141766413926513
"428",0.00218791896989542
"429",0.0053625760510192
"430",0.00390710471993361
"431",0.0100694846230973
"432",0.00476415888981846
"433",0.00985534134367809
"434",0.00864509426600263
"435",0.0106922006268241
"436",0.00528746261239562
"437",0.0157412200754997
"438",0.0124802883413179
"439",0.00557574071684893
"440",0.00889635168008288
"441",0.00850642084448938
"442",0.0149715530433667
"443",0.00763705993757743
"444",0.010381228156299
"445",0.00721984848357569
"446",0.00368013502340331
"447",0.00471581214955571
"448",0.0138300185556787
"449",0.0132415670938159
"450",0.0144447295542222
"451",0.0134345837000873
"452",0.00468350430303272
"453",0.00494707703695964
"454",0.00760899283481956
"455",0.0107360645724887
"456",0.00300183274380089
"457",0.00529187181862497
"458",0.00882620923086147
"459",0.00838727264960572
"460",0.00667049854379031
"461",0.00904813555449298
"462",0.0105389463872043
"463",0.0110576001500245
"464",0.0124455245541394
"465",0.00690228818444605
"466",0.00616017738362044
"467",0.00766089923906756
"468",0.00464388574554884
"469",0.00611297707489657
"470",0.0118316122532705
"471",0.00466013789806043
"472",0.00563972391659329
"473",0.00779358811355826
"474",0.00479141645478289
"475",0.00336405081152374
"476",0.00940918489934996
"477",0.00223793628074642
"478",0.0120670176929278
"479",0.00409173235705005
"480",0.00927745653622044
"481",0.00291942238124665
"482",0.00700927672657644
"483",0.0174391082764352
"484",0.0128354034143145
"485",0.00875339488044717
"486",0.00402849338744441
"487",0.00318385157567682
"488",0.00621728322368737
"489",0.00477985655671291
"490",0.0112654681734417
"491",0.00887408523102512
"492",0.00933426069261774
"493",0.00460559562471609
"494",0.0164540264414333
"495",0.00591892498710398
"496",0.00509313342389535
"497",0.0239532248915769
"498",0.00850012378220664
"499",0.00731008132685035
"500",0.0157201226364281
